3.7513707419381701e+00	1.0000000000000001e-05
3.7513707419381701e+00	9.4268849571563177e-03
3.7513707419381701e+00	1.7620466206567778e-02
3.7513707419381701e+00	2.6835005261442651e-02
3.7513707419381701e+00	3.6110624262548949e-02
3.7513707419381701e+00	4.5342157865678488e-02
3.7513707419381701e+00	5.3900971234335918e-02
3.7513707419381701e+00	6.2763126731762681e-02
3.7513707419381701e+00	7.1928380624645891e-02
3.7513707419381701e+00	8.1064241432057232e-02
3.7513707419381701e+00	9.0461597212515621e-02
3.7513707419381701e+00	9.8738793299030736e-02
3.7513707419381701e+00	1.0805695564388565e-01
3.7513707419381701e+00	1.1741337925859913e-01
3.7513707419381701e+00	1.2643002711451173e-01
3.7513707419381701e+00	1.3461800717798231e-01
3.7513707419381701e+00	1.4435430743183617e-01
3.7513707419381701e+00	1.5260223085945723e-01
3.7513707419381701e+00	1.6219652657691927e-01
3.7513707419381701e+00	1.7068910397771958e-01
3.7513707419381701e+00	1.8000680738750713e-01
3.7513707419381701e+00	1.8887946447853865e-01
3.7513707419381701e+00	1.9813715135017887e-01
3.7513707419381701e+00	2.0663859783541511e-01
3.7513707419381701e+00	2.1580855637526955e-01
3.7513707419381701e+00	2.2533356612828145e-01
3.7513707419381701e+00	2.3362511511876272e-01
3.7513707419381701e+00	2.4258021518288983e-01
3.7513707419381701e+00	2.5183170980630493e-01
3.7513707419381701e+00	2.6088249238668115e-01
3.7513707419381701e+00	2.6963958991576470e-01
3.7513707419381701e+00	2.7936285367755581e-01
3.7513707419381701e+00	2.8809963862715138e-01
3.7513707419381701e+00	2.9742802139025304e-01
3.7513707419381701e+00	3.0588092264391314e-01
3.7513707419381701e+00	3.1512217641796558e-01
3.7513707419381701e+00	3.2381747603160166e-01
3.7513707419381701e+00	3.3290656956455023e-01
3.7513707419381701e+00	3.4179281982805076e-01
3.7513707419381701e+00	3.5109590031912374e-01
3.7513707419381701e+00	3.6005587252937110e-01
3.7513707419381701e+00	3.6921873823180956e-01
3.7513707419381701e+00	3.7830573078000079e-01
3.7513707419381701e+00	3.8665573319325086e-01
3.7513707419381701e+00	3.9622577825612437e-01
3.7513707419381701e+00	4.0478534064569383e-01
3.7513707419381701e+00	4.1391161943972860e-01
3.7513707419381701e+00	4.2264663273255498e-01
3.7513707419381701e+00	4.3234574241503265e-01
